2025-08-21 19:22:29.145 | ERROR    | metagpt.provider.llm_provider_registry:create_llm_instance:41 - in llm_provider_registry
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 479, in acompletion
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 427, in acompletion
    headers, response = await self.make_azure_openai_chat_completion_request(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/litellm_core_utils/logging_utils.py", line 135, in async_wrapper
    result = await func(*args, **kwargs)
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 194, in make_azure_openai_chat_completion_request
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 181, in make_azure_openai_chat_completion_request
    raw_response = await azure_client.chat.completions.with_raw_response.create(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_legacy_response.py", line 381, in wrapped
    return cast(LegacyAPIResponse[R], await func(*args, **kwargs))
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/resources/chat/completions/completions.py", line 2002, in create
    return await self._post(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_base_client.py", line 1776, in post
    return await self.request(cast_to, opts, stream=stream, stream_cls=stream_cls)
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_base_client.py", line 1466, in request
    return await self._request(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_base_client.py", line 1571, in _request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'statusCode': 401, 'message': 'Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 342, in monitor
    response = await litellm.acompletion(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/utils.py", line 1460, in wrapper_async
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/utils.py", line 1321, in wrapper_async
    result = await original_function(*args, **kwargs)
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/main.py", line 496, in acompletion
    raise exception_type(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/litellm_core_utils/exception_mapping_utils.py", line 2214, in exception_type
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/litellm_core_utils/exception_mapping_utils.py", line 2001, in exception_type
    raise AuthenticationError(
litellm.exceptions.AuthenticationError: litellm.AuthenticationError: AzureException AuthenticationError - Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/utils/common.py", line 664, in wrapper
    return await func(self, *args, **kwargs)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 590, in run
    rsp = await self.react()
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 556, in react
    rsp = await self._react()
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 511, in _react
    rsp = await self._act()
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 432, in _act
    response = await self.rc.todo.run(self.rc.history)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/actions/design_api.py", line 62, in run
    doc = await self._update_system_design(filename=filename)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/actions/design_api.py", line 167, in _update_system_design
    system_design = await self._new_system_design(context=prd.content)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/actions/design_api.py", line 141, in _new_system_design
    interpreted_plan = await monitor_plan(plan =original_plan,requirement=original_requirements,model=self.args['model'] )
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 370, in monitor_plan
    res = await monitor(plan,requirement,model=model,task= 'repair_plan')
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 359, in monitor
    time.sleep(20)
KeyboardInterrupt


2025-08-21 19:23:04.491 | ERROR    | metagpt.utils.common:wrapper:655 - Exception occurs, start to serialize the project, exp:
Traceback (most recent call last):
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/main.py", line 477, in acompletion
    response = await init_response
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 479, in acompletion
    raise e
openai.AuthenticationError: Error code: 401 - {'statusCode': 401, 'message': 'Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 342, in monitor
    response = await litellm.acompletion(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/utils.py", line 1460, in wrapper_async
    raise e
litellm.exceptions.AuthenticationError: litellm.AuthenticationError: AzureException AuthenticationError - Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/utils/common.py", line 664, in wrapper
    return await func(self, *args, **kwargs)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 590, in run
    rsp = await self.react()
KeyboardInterrupt

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/utils/common.py", line 650, in wrapper
    result = await func(self, *args, **kwargs)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/team.py", line 218, in run
    await self.env.run(args=args)
Exception: Traceback (most recent call last):
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/main.py", line 477, in acompletion
    response = await init_response
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 479, in acompletion
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 427, in acompletion
    headers, response = await self.make_azure_openai_chat_completion_request(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/litellm_core_utils/logging_utils.py", line 135, in async_wrapper
    result = await func(*args, **kwargs)
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 194, in make_azure_openai_chat_completion_request
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 181, in make_azure_openai_chat_completion_request
    raw_response = await azure_client.chat.completions.with_raw_response.create(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_legacy_response.py", line 381, in wrapped
    return cast(LegacyAPIResponse[R], await func(*args, **kwargs))
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/resources/chat/completions/completions.py", line 2002, in create
    return await self._post(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_base_client.py", line 1776, in post
    return await self.request(cast_to, opts, stream=stream, stream_cls=stream_cls)
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_base_client.py", line 1466, in request
    return await self._request(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/openai/_base_client.py", line 1571, in _request
    raise self._make_status_error_from_response(err.response) from None
openai.AuthenticationError: Error code: 401 - {'statusCode': 401, 'message': 'Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 342, in monitor
    response = await litellm.acompletion(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/utils.py", line 1460, in wrapper_async
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/utils.py", line 1321, in wrapper_async
    result = await original_function(*args, **kwargs)
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/main.py", line 496, in acompletion
    raise exception_type(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/litellm_core_utils/exception_mapping_utils.py", line 2214, in exception_type
    raise e
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/litellm_core_utils/exception_mapping_utils.py", line 2001, in exception_type
    raise AuthenticationError(
litellm.exceptions.AuthenticationError: litellm.AuthenticationError: AzureException AuthenticationError - Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/utils/common.py", line 664, in wrapper
    return await func(self, *args, **kwargs)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 590, in run
    rsp = await self.react()
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 556, in react
    rsp = await self._react()
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 511, in _react
    rsp = await self._act()
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/roles/role.py", line 432, in _act
    response = await self.rc.todo.run(self.rc.history)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/actions/design_api.py", line 62, in run
    doc = await self._update_system_design(filename=filename)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/actions/design_api.py", line 167, in _update_system_design
    system_design = await self._new_system_design(context=prd.content)
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/actions/design_api.py", line 141, in _new_system_design
    interpreted_plan = await monitor_plan(plan =original_plan,requirement=original_requirements,model=self.args['model'] )
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 370, in monitor_plan
    res = await monitor(plan,requirement,model=model,task= 'repair_plan')
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 359, in monitor
    time.sleep(20)
KeyboardInterrupt


2025-08-21 19:23:04.491 | ERROR    | metagpt.utils.common:wrapper:655 - Exception occurs, start to serialize the project, exp:
Traceback (most recent call last):
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/main.py", line 477, in acompletion
    response = await init_response
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/llms/azure/azure.py", line 479, in acompletion
    raise e
openai.AuthenticationError: Error code: 401 - {'statusCode': 401, 'message': 'Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.'}

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/monitor.py", line 342, in monitor
    response = await litellm.acompletion(
  File "/home/zlyuaj/.local/lib/python3.10/site-packages/litellm/utils.py", line 1460, in wrapper_async
    raise e
litellm.exceptions.AuthenticationError: litellm.AuthenticationError: AzureException AuthenticationError - Access denied due to invalid subscription key. Make sure to provide a valid key for an active subscription.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/home/zlyuaj/muti-agent/MetaGPT/metagpt/utils/common.py", line 664, in wrapper
    return await func(self, *args, **kwargs)
